Timestamp,UserPrincipalName,IPAddress,Country,Device,AuthenticationResult,RiskLevel,ScenarioTag
2026-06-18T15:24:45Z,frankie.johnson@democorp.com,10.0.2.20,Canada,SURFACE-PRO-9,Failure,low,baseline
2026-06-18T15:40:23Z,jamie.singh@democorp.com,24.6.88.55,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-18T15:48:40Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-18T15:59:47Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-18T16:07:11Z,avery.bennett@democorp.com,10.0.1.11,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-18T16:38:00Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-18T16:38:34Z,jamie.vasquez@democorp.com,172.16.0.6,Canada,LAPTOP-IT-03,Success,none,baseline
2026-06-18T16:39:01Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Failure,low,baseline
2026-06-18T16:39:10Z,jamie.singh@democorp.com,172.16.0.6,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-18T16:42:30Z,avery.young@democorp.com,172.16.0.6,Germany,MACBOOK-PRO-M2,Success,none,baseline
2026-06-18T16:55:39Z,harper.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-18T17:29:40Z,finley.foster@democorp.com,10.0.1.11,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-18T17:51:30Z,reese.foster@democorp.com,73.45.120.10,Germany,LAPTOP-SALES-04,Success,none,baseline
2026-06-18T19:21:58Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-18T19:39:42Z,drew.hughes@democorp.com,10.0.1.12,Germany,DESKTOP-FIN-02,Failure,low,baseline
2026-06-18T19:44:41Z,avery.bennett@democorp.com,192.168.1.100,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-19T06:54:23Z,reese.young@democorp.com,10.0.1.11,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-19T07:20:34Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-19T07:22:43Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-19T07:28:34Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-19T07:35:25Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-19T07:52:39Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Success,none,baseline
2026-06-19T09:04:24Z,parker.zimmerman@democorp.com,192.168.1.100,United States,WORKSTATION-SEC-05,Failure,low,baseline
2026-06-19T09:08:11Z,frankie.johnson@democorp.com,10.0.2.20,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-19T09:16:10Z,parker.zimmerman@democorp.com,142.250.80.10,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-19T09:29:51Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-19T10:08:16Z,jamie.singh@democorp.com,24.6.88.55,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-19T10:09:03Z,drew.hughes@democorp.com,10.0.1.12,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-19T10:19:28Z,finley.foster@democorp.com,10.0.1.11,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-19T10:36:40Z,jamie.vasquez@democorp.com,98.118.45.22,United States,LAPTOP-IT-03,Success,none,baseline
2026-06-19T11:04:13Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Success,none,baseline
2026-06-19T11:38:14Z,frankie.johnson@democorp.com,73.45.120.10,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-19T12:05:36Z,jamie.singh@democorp.com,24.6.88.55,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-19T12:06:02Z,reese.johnson@democorp.com,10.0.1.12,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-19T12:26:15Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-19T12:38:15Z,reese.young@democorp.com,10.0.1.11,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-19T12:58:35Z,avery.bennett@democorp.com,192.168.1.100,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-19T13:09:08Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-19T13:35:30Z,parker.zimmerman@democorp.com,142.250.80.10,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-19T13:49:44Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-19T14:20:43Z,kai.vasquez@democorp.com,24.6.88.55,United States,MACBOOK-PRO-M2,Success,none,baseline
2026-06-19T14:23:22Z,kai.vasquez@democorp.com,24.6.88.55,United States,MACBOOK-PRO-M2,Success,none,baseline
2026-06-19T14:25:41Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Failure,low,baseline
2026-06-19T15:14:24Z,lane.upton@democorp.com,172.16.0.5,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-19T15:19:21Z,jesse.foster@democorp.com,81.2.69.100,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-19T15:21:42Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-19T15:42:08Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-19T15:46:07Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-19T15:56:52Z,alex.davis@democorp.com,24.6.88.55,United States,DESKTOP-HR-01,Success,none,baseline
2026-06-19T16:08:56Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-19T16:22:43Z,jamie.vasquez@democorp.com,172.16.0.6,United States,LAPTOP-IT-03,Success,none,baseline
2026-06-19T16:24:05Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-19T16:52:58Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Success,none,baseline
2026-06-19T17:45:04Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-19T18:27:58Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Failure,low,baseline
2026-06-19T18:34:05Z,lane.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-19T19:09:48Z,skyler.o'brien@democorp.com,10.0.1.12,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-19T19:47:41Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-19T20:00:46Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-19T20:19:28Z,reese.foster@democorp.com,142.250.80.10,Germany,LAPTOP-SALES-04,Success,none,baseline
2026-06-19T20:39:09Z,skyler.o'brien@democorp.com,10.0.1.12,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-20T08:27:40Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Success,none,baseline
2026-06-20T08:40:29Z,avery.young@democorp.com,172.16.0.6,Germany,MACBOOK-PRO-M2,Success,none,baseline
2026-06-20T09:03:17Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-20T09:06:04Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-20T09:28:18Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-20T13:28:40Z,harper.upton@democorp.com,73.45.120.10,Germany,IPHONE-14-PRO,Success,none,baseline
2026-06-20T14:33:48Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-20T14:55:58Z,harper.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Failure,low,baseline
2026-06-20T15:11:37Z,jamie.vasquez@democorp.com,172.16.0.6,Canada,LAPTOP-IT-03,Success,none,baseline
2026-06-20T15:20:00Z,finley.foster@democorp.com,10.0.1.11,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-20T15:50:41Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-20T16:52:48Z,avery.bennett@democorp.com,10.0.1.11,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-20T18:03:22Z,lane.upton@democorp.com,172.16.0.5,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-20T18:49:27Z,jamie.singh@democorp.com,172.16.0.6,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-20T18:55:42Z,finley.foster@democorp.com,10.0.1.11,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-20T19:26:56Z,jamie.singh@democorp.com,24.6.88.55,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-20T19:45:28Z,avery.young@democorp.com,172.16.0.6,Germany,MACBOOK-PRO-M2,Failure,low,baseline
2026-06-20T20:01:09Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-20T20:07:06Z,reese.foster@democorp.com,73.45.120.10,United States,LAPTOP-SALES-04,Success,none,baseline
2026-06-20T20:26:12Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-20T20:50:51Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-20T20:52:24Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-20T20:58:22Z,jamie.vasquez@democorp.com,172.16.0.6,Canada,LAPTOP-IT-03,Success,none,baseline
2026-06-20T21:12:33Z,reese.foster@democorp.com,73.45.120.10,United States,LAPTOP-SALES-04,Success,none,baseline
2026-06-20T21:22:46Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-20T21:44:38Z,parker.zimmerman@democorp.com,142.250.80.10,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-20T21:47:49Z,skyler.o'brien@democorp.com,10.0.1.12,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-20T22:40:46Z,skyler.o'brien@democorp.com,24.6.88.55,United States,DESKTOP-FIN-02,Failure,low,baseline
2026-06-20T22:44:31Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Failure,low,baseline
2026-06-20T22:56:01Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-21T05:26:07Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-21T05:44:33Z,finley.foster@democorp.com,10.0.1.11,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-21T06:35:35Z,jamie.vasquez@democorp.com,98.118.45.22,Canada,LAPTOP-IT-03,Success,none,baseline
2026-06-21T07:56:34Z,jordan.vasquez@democorp.com,10.0.1.10,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-21T09:25:06Z,alex.davis@democorp.com,24.6.88.55,United States,DESKTOP-HR-01,Success,none,baseline
2026-06-21T09:36:43Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-21T10:53:39Z,skyler.o'brien@democorp.com,10.0.1.12,United States,DESKTOP-FIN-02,Success,none,baseline
2026-06-21T11:57:36Z,kai.vasquez@democorp.com,24.6.88.55,United States,MACBOOK-PRO-M2,Success,none,baseline
2026-06-21T12:14:23Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-21T13:14:20Z,reese.foster@democorp.com,73.45.120.10,United States,LAPTOP-SALES-04,Success,none,baseline
2026-06-21T13:25:14Z,finley.foster@democorp.com,10.0.1.11,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-21T13:30:53Z,alex.davis@democorp.com,24.6.88.55,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-21T13:32:06Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Success,none,baseline
2026-06-21T13:43:47Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Failure,low,baseline
2026-06-21T13:50:21Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-21T15:13:26Z,lane.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-21T18:10:05Z,avery.bennett@democorp.com,192.168.1.100,Germany,DESKTOP-FIN-02,Failure,low,baseline
2026-06-21T18:47:45Z,jamie.singh@democorp.com,172.16.0.6,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-21T18:52:09Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-21T19:28:50Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-21T19:55:10Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-21T19:55:16Z,skyler.o'brien@democorp.com,24.6.88.55,United States,DESKTOP-FIN-02,Success,none,baseline
2026-06-21T20:26:23Z,harper.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-21T20:33:34Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-21T20:54:34Z,harper.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-21T21:08:57Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-21T21:40:50Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-21T21:49:47Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-21T22:02:32Z,finley.foster@democorp.com,10.0.1.11,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-21T22:18:12Z,avery.bennett@democorp.com,10.0.1.11,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-21T22:18:45Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Failure,low,baseline
2026-06-21T22:27:08Z,jordan.vasquez@democorp.com,10.0.1.10,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-21T22:27:14Z,reese.johnson@democorp.com,73.45.120.10,Canada,DESKTOP-FIN-02,Failure,low,baseline
2026-06-21T22:34:52Z,reese.johnson@democorp.com,10.0.1.12,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-21T22:38:02Z,reese.johnson@democorp.com,10.0.1.12,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-21T22:54:30Z,elliot.roberts@democorp.com,172.16.0.6,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-21T22:55:16Z,parker.zimmerman@democorp.com,192.168.1.100,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-21T23:12:09Z,jesse.foster@democorp.com,81.2.69.100,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-21T23:22:52Z,jamie.singh@democorp.com,24.6.88.55,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-21T23:24:36Z,avery.young@democorp.com,172.16.0.6,Germany,MACBOOK-PRO-M2,Success,none,baseline
2026-06-21T23:26:10Z,frankie.johnson@democorp.com,73.45.120.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-22T07:54:32Z,skyler.o'brien@democorp.com,10.0.1.12,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-22T08:16:06Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-22T08:34:00Z,jamie.vasquez@democorp.com,172.16.0.6,Canada,LAPTOP-IT-03,Success,none,baseline
2026-06-22T09:53:17Z,kai.vasquez@democorp.com,24.6.88.55,United States,MACBOOK-PRO-M2,Success,none,baseline
2026-06-22T10:03:11Z,harper.upton@democorp.com,73.45.120.10,Germany,IPHONE-14-PRO,Success,none,baseline
2026-06-22T10:04:32Z,jesse.foster@democorp.com,81.2.69.100,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-22T10:06:01Z,frankie.johnson@democorp.com,10.0.2.20,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-22T10:33:16Z,lane.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-22T10:50:37Z,reese.foster@democorp.com,73.45.120.10,Germany,LAPTOP-SALES-04,Success,none,baseline
2026-06-22T10:55:43Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Success,none,baseline
2026-06-22T10:57:49Z,elliot.roberts@democorp.com,10.0.2.20,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-22T10:58:02Z,skyler.o'brien@democorp.com,24.6.88.55,United States,DESKTOP-FIN-02,Success,none,baseline
2026-06-22T11:08:40Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-22T11:12:07Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-22T12:56:30Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-22T13:13:26Z,jamie.singh@democorp.com,24.6.88.55,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-22T13:41:52Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Success,none,baseline
2026-06-22T13:53:47Z,parker.zimmerman@democorp.com,192.168.1.100,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-22T13:59:29Z,frankie.johnson@democorp.com,10.0.2.20,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-22T14:21:39Z,avery.young@democorp.com,172.16.0.6,Germany,MACBOOK-PRO-M2,Success,none,baseline
2026-06-22T14:24:25Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-22T14:40:25Z,jamie.vasquez@democorp.com,172.16.0.6,United States,LAPTOP-IT-03,Success,none,baseline
2026-06-22T14:56:38Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-22T15:01:15Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-22T15:05:25Z,elliot.roberts@democorp.com,10.0.2.20,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-22T15:06:18Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-22T15:51:21Z,alex.davis@democorp.com,24.6.88.55,United States,DESKTOP-HR-01,Success,none,baseline
2026-06-22T15:55:30Z,reese.foster@democorp.com,73.45.120.10,United States,LAPTOP-SALES-04,Success,none,baseline
2026-06-22T16:28:31Z,jordan.vasquez@democorp.com,10.0.1.10,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-22T16:43:10Z,elliot.roberts@democorp.com,10.0.2.20,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-22T16:56:02Z,parker.zimmerman@democorp.com,192.168.1.100,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-22T18:06:10Z,jordan.vasquez@democorp.com,10.0.1.10,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-22T19:00:35Z,avery.bennett@democorp.com,10.0.1.11,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-22T19:06:18Z,avery.young@democorp.com,172.16.0.6,Germany,MACBOOK-PRO-M2,Success,none,baseline
2026-06-22T19:15:50Z,drew.hughes@democorp.com,10.0.1.12,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-22T20:14:04Z,finley.foster@democorp.com,10.0.1.11,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-22T21:38:36Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-23T05:44:37Z,drew.hughes@democorp.com,10.0.1.12,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-23T05:48:31Z,reese.young@democorp.com,10.0.1.11,United Kingdom,SURFACE-PRO-9,Failure,low,baseline
2026-06-23T05:49:57Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-23T07:35:59Z,drew.hughes@democorp.com,10.0.1.12,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-23T07:57:10Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Success,none,baseline
2026-06-23T08:23:48Z,parker.zimmerman@democorp.com,142.250.80.10,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-23T08:35:35Z,avery.bennett@democorp.com,192.168.1.100,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-23T08:39:55Z,elliot.roberts@democorp.com,172.16.0.6,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-23T10:07:08Z,jordan.vasquez@democorp.com,10.0.1.10,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-23T10:11:11Z,lane.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-23T10:17:48Z,skyler.o'brien@democorp.com,10.0.1.12,United States,DESKTOP-FIN-02,Failure,low,baseline
2026-06-23T10:30:22Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-23T11:13:48Z,elliot.roberts@democorp.com,10.0.2.20,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-23T11:44:42Z,elliot.roberts@democorp.com,172.16.0.6,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-23T12:18:28Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-23T12:35:30Z,skyler.o'brien@democorp.com,24.6.88.55,United States,DESKTOP-FIN-02,Success,none,baseline
2026-06-23T12:43:22Z,kai.vasquez@democorp.com,24.6.88.55,United States,MACBOOK-PRO-M2,Success,none,baseline
2026-06-23T13:06:16Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Success,none,baseline
2026-06-23T13:11:07Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-23T13:13:29Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-23T13:23:18Z,reese.foster@democorp.com,73.45.120.10,Germany,LAPTOP-SALES-04,Success,none,baseline
2026-06-23T13:24:58Z,frankie.johnson@democorp.com,10.0.2.20,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-23T15:15:57Z,frankie.johnson@democorp.com,10.0.2.20,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-23T15:49:47Z,jamie.vasquez@democorp.com,98.118.45.22,Canada,LAPTOP-IT-03,Failure,low,baseline
2026-06-23T15:57:39Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-23T16:11:39Z,harper.upton@democorp.com,73.45.120.10,Germany,IPHONE-14-PRO,Success,none,baseline
2026-06-23T16:35:22Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-23T16:38:56Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-23T16:40:13Z,kai.vasquez@democorp.com,24.6.88.55,United Kingdom,MACBOOK-PRO-M2,Success,none,baseline
2026-06-23T16:41:24Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-23T16:45:59Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-23T17:20:35Z,elliot.roberts@democorp.com,172.16.0.6,United States,WORKSTATION-SEC-05,Failure,low,baseline
2026-06-23T17:31:47Z,avery.bennett@democorp.com,192.168.1.100,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-23T17:33:06Z,skyler.o'brien@democorp.com,24.6.88.55,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-23T17:38:30Z,jamie.singh@democorp.com,172.16.0.6,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-23T18:14:00Z,jamie.singh@democorp.com,172.16.0.6,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-23T19:26:34Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Failure,low,baseline
2026-06-23T20:21:22Z,reese.johnson@democorp.com,10.0.1.12,United Kingdom,DESKTOP-FIN-02,Failure,low,baseline
2026-06-23T20:21:23Z,avery.bennett@democorp.com,10.0.1.11,Germany,DESKTOP-FIN-02,Failure,low,baseline
2026-06-23T20:28:02Z,jamie.vasquez@democorp.com,172.16.0.6,United States,LAPTOP-IT-03,Success,none,baseline
2026-06-23T21:27:47Z,reese.johnson@democorp.com,10.0.1.12,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-23T21:44:54Z,jordan.vasquez@democorp.com,10.0.1.10,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-24T06:57:31Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-24T08:32:46Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-24T08:41:31Z,avery.bennett@democorp.com,10.0.1.11,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-24T08:42:05Z,frankie.johnson@democorp.com,73.45.120.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-24T08:42:33Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-24T09:03:44Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-24T09:24:56Z,alex.davis@democorp.com,24.6.88.55,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-24T09:47:16Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-24T09:49:05Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-24T09:49:32Z,frankie.johnson@democorp.com,73.45.120.10,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-24T09:53:42Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Success,none,baseline
2026-06-24T10:35:16Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
